review ID,review name,reviewer's name,reviewer's profile,review rating,review date,review text,verified purchase,vine customer review of free product,images,image 1
R4FM7MEQJHZKG," Not as much of a lotion as it is like a chapstick cream",Carly Rae,https://www.amazon.com/gp/profile/amzn1.account.AESCTQWAG3RIXNXWACNMOTJXUWYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"January 11, 2017",Not as much of a lotion as it is like a chapstick cream.. but it works great for my daughter who has eczema. I will definitely order more. Just wish it was easier to put on and spread on her body.,true,false,,
R35CQ7J9B3L43J," Recommend for cradlecap!!",Olivia,https://www.amazon.com/gp/profile/amzn1.account.AFQD7DAURRCRI2XME2NWW7YZCXVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 10, 2017",My baby has had serious dry skin due to our hard water. He got cradle cap and had flakes on his arms and legs. I used this twice a day for less than a week and both cleared up! I love that it is organic and safe. I got their mommy balm and diaper balm to try as well,true,false,,
R1EOZ41711V09F," Great for sensitive baby skin",Eddie,https://www.amazon.com/gp/profile/amzn1.account.AFBYTJ342RRW5XZJSFKDETCORGKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 1, 2018",Wonderful nature option for baby withe eczema.,true,false,,
R1CGUR6LWQFSWT," THE WAY TO GO",ALEXXIS,https://www.amazon.com/gp/profile/amzn1.account.AEIV4NKO7TPIRAAJSCALBDU4WBGA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 6, 2020","Very nice textuture and mild, deep penetration, moisturizing as well.",true,false,,
R3F7TBDJYJ9NF7," Excellent for super dry skin!",keiko m.,https://www.amazon.com/gp/profile/amzn1.account.AF5BK5BRN6R2VNI7OI237V7OEI7A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 23, 2016","I'm so glad I randomly found this product while browsing other products and seeing it mentioned in reviews! I've had really bad eczema on my eyelid on and off for years now (depending on multiple variables, especially the weather) and while other products have helped (like rx lotion), this is the first natural product I've used that has also had fast acting AND long lasting results! If your symptoms are bad, you'll need to use it regularly for awhile, but it definitely shows results pretty quickly. (for myself, the irritation/itchiness subsided almost immediately; the dry/red/flaky skin went away after leaving on for a few hours). I've also tried using it on my finger and toe cuticles that are also prone to being super dry, and it's also really helped!

In addition, if you ever have any questions or concerns, the company's owner is very friendly and answers emails quickly! :)",true,false,,
RNJL7HX03XPJI," Amazing Product!",Jessica,https://www.amazon.com/gp/profile/amzn1.account.AEPGGIIBTS56GK46HJTDOXEPEBXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 5, 2016","This stuff is great for eczema! My son had 1 spot of eczema that we could not get to leave, for months no matter what we tried (even prescription) nothing took it away. I bought this and applied it one time before bed and it was gone the next morning. A little goes a long way so it will last forever. :) The owner of this company really cares about his customers and goes above and beyond to make sure they are satisfied. I did not receive any discounts for my review so this is a review on a product I paid full price for! :)",true,false,,
R3BZS41NB0IJN4," Worst.",Randy Maher,https://www.amazon.com/gp/profile/amzn1.account.AE5AE47RMXKJHBKML4YE4KQ4M7GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 28, 2020",Terrible. Made my babies eczema red to apply and zero change ! This is false advertising. Not a fan of the scent either.,true,false,,
R30ECBPE6Z1UPY," Better then prescription medication for most of my 2 year ...",Laura,https://www.amazon.com/gp/profile/amzn1.account.AHFVNEI5OSC7NNJG2PQUTTOFJBTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 17, 2017",Works wonders. Better then prescription medication for most of my 2 year old son's skin rashes. He has sensitive skin and has out breaks of rashes that prescription medication does not solve. Highly recommended and will definitely buy again,true,false,,
RK9QEDFY3MW3O," Cleared cradle cap!",Erin Marple,https://www.amazon.com/gp/profile/amzn1.account.AFW7XH6WJVIQ7ZBDBUCO2TCDMNBA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 13, 2018",Love this product! Our baby had bad cradle cap on his head and eczema on his forehead and this took care of it in a few days.,true,false,,
R2EQER2V23W8AH," Good/average product but not worth the price",Mat Brown,https://www.amazon.com/gp/profile/amzn1.account.AGO52QGAZ3NGDZXIORUTBTSK5NAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"April 16, 2016",This ointment smells like cocoa butter and has a consistency similar to vasoline. Although I do like the product I'm just not sure it's much better than coca butter mixed with vasoline (especially for the price per oz). I bought it because I have eczema on my arms. Although it helped moisturize the area it didn't seem to heal or improve my condition anymore than a decent lotion does.,true,false,,
R1IW91RWRGS8K3," Pretty Decent",Tye M,https://www.amazon.com/gp/profile/amzn1.account.AHAHVFG73WRP4AN2TLRWESLMSHNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,4,"June 2, 2017",Seems to be working,true,false,,
R2Y5Q2DGRKHLVE," It worked for a few days, then it didn't...",Debra1115,https://www.amazon.com/gp/profile/amzn1.account.AE6JPAB77O2T34FTO6QNOS2HX4HA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"January 18, 2017","I used this on my grandson's head, chest and legs. It seemed to help him but the honeymoon period was over only after a few days of using it. He's only 5 months old and nothing over the counter seems to be working, it's time to take him to see a dermatologist.",true,false,,
R1SEAR14MXC5U3," Love it!!!",MamaKaren,https://www.amazon.com/gp/profile/amzn1.account.AEXUN7GIO35RIFQME6U2QCOHAVYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 21, 2018",Healed my baby’s excema like nothing else has been able to!,true,false,,
R17STQ6CZOS7FC," ... not sure if mine was expired but it smelled terrible.",🐰 Kelly Bunny,https://www.amazon.com/gp/profile/amzn1.account.AF3XTRTZSDUYTSD674JO4FQXFMWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"December 10, 2017",I’m not sure if mine was expired but it smelled terrible.,true,false,,
R1JIO5WQI1DU4P," Scent",alysa,https://www.amazon.com/gp/profile/amzn1.account.AHLP522QQVU7NFU7OQHKTNCGRLZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,3,"March 23, 2017",I think it's working for my daughter... The smell is ok at first then it smells bad after a couple of hours.,true,false,,
R2STU8THTRYX5I," Best one I have used",Suleika Manzanillo,https://www.amazon.com/gp/profile/amzn1.account.AFQDHLQ7K3BOWGK2VI4M2WGV4ISQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 28, 2021",2 days of use and I could see the changes. I really recommend it. I should take a photo before but I know I have one. Will look for it.,true,false,https://images-na.ssl-images-amazon.com/images/I/B1NSouqZTpS.jpg,https://images-na.ssl-images-amazon.com/images/I/B1NSouqZTpS.jpg
R1YIU6NS7UC56I," It really works!",Carlos H.,https://www.amazon.com/gp/profile/amzn1.account.AEI5ANDO6OXOYFXK6GXYHEMBX6EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 3, 2018","Amazing product tried almost everything on my 3 mo th old, but in just 1 day you can start noticing results.",true,false,,
RWEL07DFC8TIW," It really works!",Meg Moynahan,https://www.amazon.com/gp/profile/amzn1.account.AHZD6WLREPL5WQIOSK5SC4TWURQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 17, 2017","This worked for my 6 month olds eczema rash on her legs. She has had this rash for a mouth. Once I started using this on her, it start getting better right away and with in four days the rash is pretty much gone... A little goes a long way as well... I definitely recomend this!",true,false,,
R1VVVUGTX69A9G," Eczema",KT,https://www.amazon.com/gp/profile/amzn1.account.AHFGGRGXQFDNZXDJFOUO3RJMT3VA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"July 18, 2018",Works great for my eczema on my sons cheeks,true,false,,
R35G4XBJ964Z3W," Five Stars",Seba,https://www.amazon.com/gp/profile/amzn1.account.AGBAGCHEQEE6MWPMMDM7T4BOJ5CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 5, 2017",great,true,false,,
R1KGLHNC5FDZOQ," Five Stars",Phu,https://www.amazon.com/gp/profile/amzn1.account.AEHDIL4W3QCNZNNFMEMZTLTTQCYQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 23, 2017",Love this product. Helps my baby.,true,false,,
R36MAPW36HIJ6K," Good product",Romanian printesa,https://www.amazon.com/gp/profile/amzn1.account.AE2CMGM56VVYQUDGWEMM6J5GK6MA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 17, 2018",Wonderful product easy to use . Organic . Not a strong scent of grease feel.,true,false,,
R18GKEKXOM2ZF6," Did not work...",Ro,https://www.amazon.com/gp/profile/amzn1.account.AE47ENGIRUE2KKHBORVV3JDOZITQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"November 29, 2017",Feels great but unfortunately did not work on my baby nephews eczema.,true,false,,
R33K2SRCPU1L0Y," Must Try !",Angeltxak,https://www.amazon.com/gp/profile/amzn1.account.AENKAOUHCGJNK5HK4LIER6WWB7TQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 16, 2017","I LOVE IT! So my third child was diagnosed with eczema at four months, this was all new to me so I was a bit stressed. The doc said I should get some over the counter steroids and I was thinking absolutely not! I tried several eczema products including Aveeno, Cetaphil, Cerave, Eucerin, and Gentle Naturals. I had the best luck with Gentle Naturals but the ezcema never completely went away. I happened to stumble across Honeybuns in a search and I am so happy that I did!!! On the third morning of use we woke up and all the swelling, redness, and patches were GONE! I am so grateful, and this has lifted a tremendous amount of stress for this mama! I want to personally thank the makers of this product. Wish every doc had this in their office! I do think that all babies are different and different products will work for different types of skin but this was the solution for us!",true,false,,
R2WV2ZNNZBU0OI," Stuff is great!",Chris E.,https://www.amazon.com/gp/profile/amzn1.account.AHNWMU3IACHKMCB5UT2DVKG4NHZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 30, 2017","Awesome for lips, cuticles, dry eczema skin.",true,false,,
R2UYXVE5ANQKY8," Five Stars",jessi,https://www.amazon.com/gp/profile/amzn1.account.AFFNEERBJGUFF5ATNOBF55OJEONA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 12, 2017",Great product. It makes wonders for my baby sensitive skin.,true,false,,
R1XP1KB413KNNN," Very much recommended",DS,https://www.amazon.com/gp/profile/amzn1.account.AFD4AZZFHDXL7QSMTOWJXUZAIKMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 29, 2020","Awesome moisturizer! Cleared eczema on face for my five year old , very sensitive skin. Worked like magic!",true,false,,
R1ATNC3XQB9BFE," Excellent",Jennifer L,https://www.amazon.com/gp/profile/amzn1.account.AFNOQORG4T6PXAM5TULPIHVDFAAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 1, 2017",This product works great. Really made a difference in my baby's eczema on his cheeks. They're clear and soft now!,true,false,,
R3M821AILTPER5," Disappointed.",Ashley Jedinak,https://www.amazon.com/gp/profile/amzn1.account.AFFIVPVO7M3WXGSFB4JH522KXQNA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2,"December 20, 2016",Left my daughters skin really greasy. Disappointed.,true,false,,
RPHLFNOSYBWS4," Gentle and Effective",Missy,https://www.amazon.com/gp/profile/amzn1.account.AGX4QSD4JV32AWRR2WCKTHNLWS6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"April 15, 2016",Cleared up my toddlers eczema in only a few days. Gentle and easily melted to absorb in to the skin. Will be purchasing other products!,true,false,,
R3OX4JW5EU04K8," Amazing product! I used it on my daughters Eczema ...",Yamileth Caballero,https://www.amazon.com/gp/profile/amzn1.account.AH2DRNLYX35UPZWYS6PN6UESMPWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 11, 2017",Amazing product! I used it on my daughters Eczema and all around her body. Literally the next day her dry patches were gone and have not seen any since I've been using this product on her.,true,false,,
R123N0ZK7EHTC8," Very pleased with the service and my granddaughter likes the product ...",Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AHNIXPRFDI3I4NBJFIVD6IVEVTOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 3, 2017","Very pleased with the service and my granddaughter likes the product and said, ""it's really great!"" Thank you for your timely delivery during the busiest time of the year!",true,false,,
RSIQ4PV1UWA2D," I love your products",JOHANNA,https://www.amazon.com/gp/profile/amzn1.account.AFLL4CXMAXIDCEB2JZBIDOXOIUUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 10, 2017","! I love your products, my baby's skin is better with your relief cream! I really love it, and my baby does too.",true,false,,
R2032MD732QL5T," Five Stars",PK,https://www.amazon.com/gp/profile/amzn1.account.AGE7DR6XRYYKBJKGOU74WHSSTGMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"May 25, 2018",Hands down best for eczema!,true,false,,
RB0ILH16T0WK7," Perfect for my daughter!",Amanda N.,https://www.amazon.com/gp/profile/amzn1.account.AHS5ZD4JDFZLKYGOWQTNAVXMKZ6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 3, 2017",I am very happy with this product! My daughter has very dry skin on the top of her hands. She has been putting this on the top of them at night and in the morning the dry and redness is gone.,true,false,,
R2L5Y6QCCOCXYZ," it cause rash for my baby",Olajumoke,https://www.amazon.com/gp/profile/amzn1.account.AHVQSMBIAPRHJUTAIEE27XQ63QXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,1,"December 7, 2020",It not as good as the first one,true,false,,
R1JO5AQGVIAAS9," Five Stars",Miller family,https://www.amazon.com/gp/profile/amzn1.account.AGHPQWP3RA4ZOND42XFJCG2RZZ6Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 10, 2018",worth every penny!!!,true,false,,
RTF5LSFKN9QQS," Perfect",Ali K.,https://www.amazon.com/gp/profile/amzn1.account.AH3LHBXGFJMH4F426XCHDQTAAOIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 12, 2017","It worked like magic, thanks for making such a perfect product",true,false,,
R1J4213RR4IFFC," Only product that works for my son's extreme winter ezcema ...",Michelle Druszkowski,https://www.amazon.com/gp/profile/amzn1.account.AGUAMLSVJBD2CTAJ4HMBJL75COLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"February 18, 2016",Only product that works for my son's extreme winter ezcema!! And when he is teething his rash on is neck instantly goes away!,true,false,,
R3DRMASLQYKBPZ," Worth it",AJ,https://www.amazon.com/gp/profile/amzn1.account.AHZF7ZD3WPJUE2WBKJDQ2QRCMSVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 9, 2017",Loved this! Worked for babies dry skin after the first use. Would recommend to friends and would buy again.,true,false,,
R2LQ2EMLOW73Q9," We use it all over our infant and love it!",Allison White,https://www.amazon.com/gp/profile/amzn1.account.AFXVXWP6WVL753CAVIMRWGJU7PMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"June 19, 2017",This is our second tub. We use it all over our infant and love it!,true,false,,
R354BA9CK4LX8M," Highly recommended",Sydni Ponds,https://www.amazon.com/gp/profile/amzn1.account.AHEAIFHSJECFNCZCHX277S2EPBEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"August 12, 2020",Used it for my babies neck rash/ bumps. Gone in hours!,true,false,,
R1GJ8SGBXFEFMJ," Works awesome for cradle cap, non-greasy, smells good",AmazoncustomerX1000,https://www.amazon.com/gp/profile/amzn1.account.AFQGQ676HDAOLLFGHFKK7JXFJDUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"November 24, 2016","I've never used these products before but picked this up from Amazon to try on my baby's cradle cap. It works amazing! After applying a couple times and exfoliating with mild soap in the bath, her cradle cap is gone. This healing balm is not greasy and absorbs well, too. I've been using it on dry skin patches and mild diaper rash as well. Smells nice, too.",true,false,,
R36NFLBKAUKRQP," Five Stars",JTasma,https://www.amazon.com/gp/profile/amzn1.account.AFFMWPDPK6TF3FX4OYSXU34YQGKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 28, 2018",This stuff is GREAT for eczema!!!!,true,false,,
R1WHLFWMLBEVA9," Too bad my dog stole it and ate it after a ...",Stephanie B,https://www.amazon.com/gp/profile/amzn1.account.AHIJUSIFX6FQD3IL45LUIECQMMAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 5, 2016",It works really. Took care of about 95% of the scaleyness. Too bad my dog stole it and ate it after a week. :(,true,false,,
R1BQHRPWEXIY3S," Love this stuff",Katie D,https://www.amazon.com/gp/profile/amzn1.account.AGG25IWUOMFHOQF3BHNGHU3SIYTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"January 11, 2017","Love this stuff! Baby had very dry skin, acne and eczema. This totally cleared it all up. I use it nightly now and he has beautiful skin.",true,false,,
R36AI4C3NNMTK3," It was so bad her hair was falling out",Lamar F.,https://www.amazon.com/gp/profile/amzn1.account.AFVZNUSI3IGKTGUTDSJAPSFBG63Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"March 24, 2017",Just got this in the mail and already I see a difference in my babies cradle cap. It was so bad her hair was falling out. Now it's less scaley (:,true,false,,
R114QTNW2XRHF9," Cleared up in just one day!",Mr. & Mrs. Freedman,https://www.amazon.com/gp/profile/amzn1.account.AEPU4K5TSUAX7MNGL5KBFYTGEIJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,5,"September 22, 2017",In just one day this cleared up the case of cradle cap my daughter was experiencing on her eyebrows! I’m entirely amazed! Highly recommend!,true,false,,
